seconds,bpm,nd
3300.500,153.000,26.000
3300.750,153.000,25.000
3301.000,153.000,25.000
3301.250,152.250,25.000
3301.500,152.250,25.000
3301.750,148.500,25.000
3302.000,150.750,25.000
3302.250,150.750,24.000
3302.500,145.750,24.000
3302.750,145.750,24.000
3303.000,144.250,24.000
3303.250,135.750,24.000
3303.500,135.750,24.000
3303.750,128.250,24.000
3304.000,128.250,24.000
3304.250,118.000,25.000
3304.500,118.000,25.000
3304.750,118.000,26.000
3305.000,118.000,26.000
3305.250,118.500,26.000
3305.500,118.500,26.000
3305.750,119.000,26.000
3306.000,119.000,26.000
3306.250,119.000,27.000
3306.500,119.000,27.000
3306.750,116.250,28.000
3307.000,116.250,28.000
3307.250,121.000,27.000
3307.500,121.000,27.000
3307.750,119.000,25.000
3308.000,119.000,25.000
3308.250,119.000,24.000
3308.500,119.000,24.000
3308.750,119.000,24.000
3309.000,119.000,24.000
3309.250,119.500,24.000
3309.500,119.500,24.000
3309.750,121.500,25.000
3310.000,121.500,25.000
3310.250,126.000,25.000
3310.500,126.000,25.000
3310.750,123.000,25.000
3311.000,123.000,25.000
3311.250,121.500,26.000
3311.500,121.500,26.000
3311.750,120.000,26.000
3312.000,120.000,26.000
3312.250,122.000,27.000
3312.500,122.000,27.000
3312.750,123.500,28.000
3313.000,123.500,28.000
3313.250,129.250,28.000
3313.500,129.250,28.000
3313.750,131.500,27.000
3314.000,131.500,27.000
3314.250,129.250,26.000
3314.500,129.250,26.000
3314.750,127.750,26.000
3315.000,127.750,26.000
3315.250,124.500,26.000
3315.500,125.000,26.000
3315.750,125.000,25.000
3316.000,122.000,25.000
3316.250,122.000,25.000
3316.500,122.500,25.000
3316.750,122.500,25.000
3317.000,125.000,25.000
3317.250,125.000,26.000
3317.500,125.500,26.000
3317.750,125.500,26.000
3318.000,122.000,26.000
3318.250,122.000,27.000
3318.500,126.000,27.000
3318.750,126.000,28.000
3319.000,129.750,28.000
3319.250,129.750,27.000
3319.500,131.500,27.000
3319.750,131.500,26.000
3320.000,132.750,26.000
3320.250,133.250,26.000
3320.500,133.250,26.000
3320.750,132.250,26.000
3321.000,132.250,26.000
3321.250,134.500,25.000
3321.500,134.500,25.000
3321.750,129.250,25.000
3322.000,129.250,25.000
3322.250,126.000,25.000
3322.500,126.000,25.000
3322.750,121.000,26.000
3323.000,121.000,26.000
3323.250,113.750,26.000
3323.500,113.750,26.000
3323.750,112.000,26.000
3324.000,112.000,26.000
3324.250,113.250,26.000
3324.500,113.250,26.000
3324.750,114.000,26.000
3325.000,114.000,26.000
3325.250,118.500,27.000
3325.500,118.500,27.000
3325.750,120.500,29.000
3326.000,120.500,29.000
3326.250,120.000,29.000
3326.500,120.000,29.000
3326.750,119.500,28.000
3327.000,119.500,28.000
3327.250,118.000,27.000
3327.500,118.000,27.000
3327.750,122.500,27.000
3328.000,122.500,27.000
3328.250,123.000,26.000
3328.500,123.000,26.000
3328.750,120.500,26.000
3329.000,120.500,26.000
3329.250,122.000,25.000
3329.500,122.000,25.000
3329.750,118.500,25.000
3330.000,118.500,25.000
3330.250,124.000,26.000
3330.500,124.000,26.000
3330.750,127.750,27.000
3331.000,127.750,27.000
3331.250,131.000,28.000
3331.500,131.000,28.000
3331.750,131.000,30.000
3332.000,131.000,30.000
3332.250,129.250,29.000
3332.500,127.000,29.000
3332.750,127.000,28.000
3333.000,124.000,28.000
3333.250,124.000,26.000
3333.500,119.500,26.000
3333.750,119.500,26.000
3334.000,112.250,26.000
3334.250,112.250,26.000
3334.500,112.250,26.000
3334.750,111.500,25.000
3335.000,111.500,25.000
3335.250,114.000,25.000
3335.500,114.000,25.000
3335.750,114.500,26.000
3336.000,114.500,26.000
3336.250,118.000,27.000
3336.500,118.000,27.000
3336.750,115.500,28.000
3337.000,115.500,28.000
3337.250,115.750,28.000
3337.500,115.750,28.000
3337.750,115.000,27.000
3338.000,115.000,27.000
3338.250,116.750,27.000
3338.500,116.750,27.000
3338.750,117.250,27.000
3339.000,117.250,27.000
3339.250,120.000,27.000
3339.500,120.000,27.000
3339.750,118.000,26.000
3340.000,118.000,26.000
3340.250,120.500,26.000
3340.500,120.500,26.000
3340.750,121.500,28.000
3341.000,121.500,28.000
3341.250,125.500,29.000
3341.500,125.500,29.000
3341.750,125.500,29.000
3342.000,125.500,29.000
3342.250,126.000,28.000
3342.500,126.000,28.000
3342.750,126.000,27.000
3343.000,126.000,27.000
3343.250,124.000,26.000
3343.500,124.000,26.000
3343.750,118.000,26.000
3344.000,118.000,26.000
3344.250,115.500,26.000
3344.500,115.500,26.000
3344.750,119.500,26.000
3345.000,119.500,26.000
3345.250,120.500,27.000
3345.500,120.500,27.000
3345.750,120.000,27.000
3346.000,120.000,27.000
3346.250,119.500,27.000
3346.500,119.500,27.000
3346.750,119.000,27.000
3347.000,119.000,27.000
3347.250,123.500,27.000
3347.500,123.500,27.000
3347.750,123.500,28.000
3348.000,123.500,28.000
3348.250,124.500,28.000
3348.500,124.500,28.000
3348.750,119.500,27.000
3349.000,119.500,27.000
3349.250,121.500,26.000
3349.500,121.500,26.000
3349.750,117.250,26.000
3350.000,117.250,26.000
3350.250,118.500,26.000
3350.500,118.500,26.000
3350.750,118.500,26.000
3351.000,118.500,26.000
3351.250,121.000,27.000
3351.500,121.000,27.000
3351.750,119.500,28.000
3352.000,119.500,28.000
3352.250,121.000,27.000
3352.500,121.000,27.000
3352.750,120.500,27.000
3353.000,120.500,27.000
3353.250,114.500,27.000
3353.500,114.500,27.000
3353.750,121.500,27.000
3354.000,121.500,27.000
3354.250,121.000,27.000
3354.500,121.000,27.000
3354.750,119.500,27.000
3355.000,119.500,27.000
3355.250,116.750,27.000
3355.500,116.750,27.000
3355.750,123.000,28.000
3356.000,123.000,28.000
3356.250,121.000,29.000
3356.500,121.000,29.000
3356.750,115.000,29.000
3357.000,115.000,29.000
3357.250,123.000,29.000
3357.500,123.000,29.000
3357.750,122.000,27.000
3358.000,122.000,27.000
3358.250,123.000,27.000
3358.500,123.000,27.000
3358.750,121.000,27.000
3359.000,121.000,27.000
3359.250,123.000,27.000
3359.500,123.000,27.000
3359.750,125.000,27.000
3360.000,125.000,27.000
3360.250,126.000,28.000
3360.500,124.000,28.000
3360.750,124.000,28.000
3361.000,123.000,28.000
3361.250,123.000,29.000
3361.500,118.000,29.000
3361.750,118.000,31.000
3362.000,118.000,31.000
3362.250,112.250,31.000
3362.500,112.250,31.000
3362.750,119.500,29.000
3363.000,119.500,29.000
3363.250,125.500,28.000
3363.500,129.750,28.000
3363.750,129.750,27.000
3364.000,131.500,27.000
3364.250,131.500,27.000
3364.500,132.750,27.000
3364.750,132.750,27.000
3365.000,127.750,27.000
3365.250,127.750,27.000
3365.500,127.750,27.000
3365.750,127.750,26.000
3366.000,131.000,26.000
3366.250,127.000,26.000
3366.500,127.000,26.000
3366.750,123.500,26.000
3367.000,123.500,26.000
3367.250,126.000,26.000
3367.500,126.000,26.000
3367.750,123.000,28.000
3368.000,123.000,28.000
3368.250,124.500,28.000
3368.500,124.500,28.000
3368.750,127.750,28.000
3369.000,127.750,28.000
3369.250,127.000,27.000
3369.500,127.000,27.000
3369.750,131.500,27.000
3370.000,131.500,27.000
3370.250,130.500,27.000
3370.500,130.500,27.000
3370.750,130.500,27.000
3371.000,128.250,27.000
3371.250,128.250,26.000
3371.500,122.000,26.000
3371.750,122.000,26.000
3372.000,122.500,26.000
3372.250,122.500,27.000
3372.500,127.750,27.000
3372.750,127.750,27.000
3373.000,131.500,27.000
3373.250,131.500,28.000
3373.500,132.750,28.000
3373.750,132.750,29.000
3374.000,134.500,29.000
3374.250,135.750,30.000
3374.500,135.750,30.000
3374.750,138.250,29.000
3375.000,138.250,29.000
3375.250,140.750,28.000
3375.500,142.750,28.000
3375.750,142.750,27.000
3376.000,144.250,27.000
3376.250,144.250,26.000
3376.500,144.250,26.000
3376.750,145.750,26.000
3377.000,145.750,26.000
3377.250,146.250,26.000
3377.500,146.250,26.000
3377.750,148.500,27.000
3378.000,148.500,27.000
3378.250,148.500,28.000
3378.500,149.250,28.000
3378.750,149.250,28.000
3379.000,150.000,28.000
3379.250,150.000,28.000
3379.500,150.000,28.000
3379.750,150.750,27.000
3380.000,149.250,27.000
3380.250,149.250,27.000
3380.500,147.750,27.000
3380.750,147.750,28.000
3381.000,144.250,28.000
3381.250,137.000,27.000
3381.500,137.000,27.000
3381.750,121.000,28.000
3382.000,121.000,28.000
3382.250,113.250,28.000
3382.500,113.250,28.000
3382.750,113.250,29.000
3383.000,115.000,29.000
3383.250,115.000,30.000
3383.500,117.750,30.000
3383.750,117.750,31.000
3384.000,122.500,31.000
3384.250,125.500,33.000
3384.500,125.500,33.000
3384.750,128.750,34.000
3385.000,128.750,34.000
3385.250,132.250,33.000
3385.500,132.250,33.000
3385.750,133.250,32.000
3386.000,133.250,32.000
3386.250,129.750,31.000
3386.500,129.750,31.000
3386.750,125.000,31.000
3387.000,125.000,31.000
3387.250,128.250,31.000
3387.500,126.500,31.000
3387.750,126.500,32.000
3388.000,125.500,32.000
3388.250,125.500,33.000
3388.500,117.250,33.000
3388.750,117.250,34.000
3389.000,117.250,34.000
3389.250,113.750,36.000
3389.500,113.750,36.000
3389.750,113.750,37.000
3390.000,113.750,37.000
3390.250,110.000,36.000
3390.500,110.000,36.000
3390.750,102.500,33.000
3391.000,102.500,33.000
3391.250,105.000,32.000
3391.500,105.000,32.000
3391.750,105.000,32.000
3392.000,106.750,32.000
3392.250,106.750,32.000
3392.500,110.250,32.000
3392.750,110.250,34.000
3393.000,112.250,34.000
3393.250,112.250,36.000
3393.500,114.500,36.000
3393.750,114.500,36.000
3394.000,118.000,36.000
3394.250,118.000,32.000
3394.500,124.000,32.000
3394.750,124.000,23.000
3395.000,129.750,23.000
3395.250,129.750,19.000
3395.500,136.250,19.000
3395.750,138.250,19.000
3396.000,138.250,19.000
3396.250,138.250,20.000
3396.500,138.250,20.000
3396.750,129.250,18.000
3397.000,129.250,18.000
3397.250,125.500,16.000
3397.500,125.500,16.000
3397.750,128.250,24.000
3398.000,128.250,24.000
3398.250,132.250,38.000
3398.500,135.250,38.000
3398.750,135.250,44.000
3399.000,132.750,44.000
3399.250,132.750,44.000
3399.500,122.500,44.000
3399.750,122.500,42.000
3400.000,114.500,42.000
3400.250,114.500,41.000
3400.500,110.250,41.000
3400.750,110.250,41.000
3401.000,110.250,41.000
3401.250,111.000,41.000
3401.500,111.000,41.000
3401.750,106.750,40.000
3402.000,106.750,40.000
3402.250,101.750,39.000
3402.500,101.750,39.000
3402.750,101.750,42.000
3403.000,100.000,42.000
3403.250,100.000,48.000
3403.500,111.500,48.000
3403.750,111.500,56.000
3404.000,117.250,56.000
3404.250,117.250,62.000
3404.500,116.250,62.000
3404.750,116.250,63.000
3405.000,112.750,63.000
3405.250,112.750,61.000
3405.500,111.500,61.000
3405.750,111.500,65.000
3406.000,109.000,65.000
3406.250,109.000,67.000
3406.500,109.000,67.000
3406.750,99.250,65.000
3407.000,99.250,65.000
3407.250,100.250,62.000
3407.500,100.250,62.000
3407.750,106.750,58.000
3408.000,106.750,58.000
3408.250,106.750,56.000
3408.500,99.000,56.000
3408.750,99.000,56.000
3409.000,95.000,56.000
3409.250,95.000,57.000
3409.500,95.000,57.000
3409.750,99.250,60.000
3410.000,99.250,60.000
3410.250,93.000,63.000
3410.500,93.000,63.000
3410.750,93.000,64.000
3411.000,93.750,64.000
3411.250,93.750,64.000
3411.500,95.000,64.000
3411.750,95.000,63.000
3412.000,95.000,63.000
3412.250,98.250,64.000
3412.500,98.250,64.000
3412.750,99.750,66.000
3413.000,99.750,66.000
3413.250,99.750,69.000
3413.500,100.250,69.000
3413.750,100.250,73.000
3414.000,101.750,73.000
3414.250,101.750,74.000
3414.500,103.750,74.000
3414.750,103.750,75.000
3415.000,103.750,75.000
3415.250,103.500,76.000
3415.500,103.500,76.000
3415.750,105.250,78.000
3416.000,105.250,78.000
3416.250,106.000,80.000
3416.500,106.000,80.000
3416.750,111.000,82.000
3417.000,111.000,82.000
3417.250,111.000,83.000
3417.500,112.250,83.000
3417.750,112.250,89.000
3418.000,112.750,89.000
3418.250,112.750,96.000
3418.500,124.000,96.000
3418.750,128.750,97.000
3419.000,128.750,97.000
3419.250,131.500,93.000
3419.500,131.500,93.000
3419.750,135.750,91.000
3420.000,135.750,91.000
3420.250,137.000,94.000
3420.500,137.000,94.000
3420.750,135.750,97.000
3421.000,133.250,97.000
3421.250,133.250,96.000
3421.500,131.500,96.000
3421.750,131.500,95.000
3422.000,131.000,95.000
3422.250,131.000,94.000
3422.500,131.000,94.000
3422.750,131.000,86.000
3423.000,132.750,86.000
3423.250,134.000,75.000
3423.500,134.000,75.000
3423.750,134.000,74.000
3424.000,134.000,74.000
3424.250,132.250,77.000
3424.500,132.250,77.000
3424.750,135.750,78.000
3425.000,135.750,78.000
3425.250,135.250,83.000
3425.500,131.500,83.000
3425.750,131.500,85.000
3426.000,121.000,85.000
3426.250,121.000,85.000
3426.500,121.000,85.000
3426.750,121.000,85.000
3427.000,101.750,85.000
3427.250,107.500,82.000
3427.500,107.500,82.000
3427.750,107.500,68.000
3428.000,85.250,68.000
3428.250,85.250,51.000
3428.500,85.250,51.000
3428.750,87.500,53.000
3429.000,87.500,53.000
3429.250,95.750,64.000
3429.500,95.750,64.000
3429.750,95.750,72.000
3430.000,94.000,72.000
3430.250,94.000,81.000
3430.500,87.500,81.000
3430.750,87.500,87.000
3431.000,87.500,87.000
3431.250,98.250,81.000
3431.500,98.250,81.000
3431.750,96.750,68.000
3432.000,96.750,68.000
3432.250,96.750,69.000
3432.500,90.250,69.000
3432.750,90.250,85.000
3433.000,90.250,85.000
3433.250,90.750,94.000
3433.500,90.750,94.000
3433.750,90.750,85.000
3434.000,80.750,85.000
3434.250,80.750,71.000
3434.500,80.750,71.000
3434.750,80.250,67.000
3435.000,80.250,67.000
3435.250,80.250,69.000
3435.500,74.750,69.000
3435.750,74.750,68.000
3436.000,74.750,68.000
3436.250,71.500,67.000
3436.500,71.500,67.000
3436.750,71.500,69.000
3437.000,71.500,69.000
3437.250,70.500,64.000
3437.500,70.500,64.000
3437.750,70.500,49.000
3438.000,74.750,49.000
3438.250,74.750,41.000
3438.500,74.750,41.000
3438.750,77.000,40.000
3439.000,77.000,40.000
3439.250,77.000,40.000
3439.500,74.750,40.000
3439.750,74.750,39.000
3440.000,74.750,39.000
3440.250,74.750,42.000
3440.500,74.750,42.000
3440.750,74.750,46.000
3441.000,86.000,46.000
3441.250,86.000,47.000
3441.500,86.000,47.000
3441.750,88.250,44.000
3442.000,88.250,44.000
3442.250,88.250,41.000
3442.500,87.250,41.000
3442.750,87.250,39.000
3443.000,89.250,39.000
3443.250,89.250,39.000
3443.500,89.250,39.000
3443.750,88.000,44.000
3444.000,88.000,44.000
3444.250,88.000,52.000
3444.500,87.500,52.000
3444.750,87.500,54.000
3445.000,93.250,54.000
3445.250,93.250,51.000
3445.500,110.250,51.000
3445.750,110.250,46.000
3446.000,110.250,46.000
3446.250,111.500,44.000
3446.500,111.500,44.000
3446.750,111.500,43.000
3447.000,111.500,43.000
3447.250,105.000,41.000
3447.500,105.000,41.000
3447.750,105.000,39.000
3448.000,92.000,39.000
3448.250,92.000,40.000
3448.500,107.500,40.000
3448.750,107.500,41.000
3449.000,107.500,41.000
3449.250,107.500,42.000
3449.500,112.000,42.000
3449.750,112.000,41.000
3450.000,112.750,41.000
3450.250,112.750,38.000
3450.500,112.750,38.000
3450.750,112.750,37.000
3451.000,108.000,37.000
3451.250,99.250,36.000
3451.500,99.250,36.000
3451.750,103.500,34.000
3452.000,103.500,34.000
3452.250,103.500,34.000
3452.500,108.750,34.000
3452.750,108.750,33.000
3453.000,100.000,33.000
3453.250,100.000,33.000
3453.500,100.000,33.000
3453.750,81.250,32.000
3454.000,81.250,32.000
3454.250,81.250,32.000
3454.500,84.000,32.000
3454.750,84.000,33.000
3455.000,84.000,33.000
3455.250,87.750,33.000
3455.500,87.750,33.000
3455.750,88.500,33.000
3456.000,88.500,33.000
3456.250,88.500,33.000
3456.500,88.250,33.000
3456.750,88.250,33.000
3457.000,88.250,33.000
3457.250,87.500,33.000
3457.500,87.500,33.000
3457.750,87.000,33.000
3458.000,87.000,33.000
3458.250,87.000,34.000
3458.500,85.250,34.000
3458.750,85.250,34.000
3459.000,85.250,34.000
3459.250,85.250,34.000
3459.500,85.250,34.000
3459.750,85.250,34.000
3460.000,85.500,34.000
3460.250,85.500,34.000
3460.500,85.500,34.000
3460.750,84.750,34.000
3461.000,84.750,34.000
3461.250,84.750,33.000
3461.500,84.500,33.000
3461.750,84.500,33.000
3462.000,84.500,33.000
3462.250,84.500,32.000
3462.500,84.500,32.000
3462.750,84.500,32.000
3463.000,84.500,32.000
3463.250,84.500,32.000
3463.500,85.000,32.000
3463.750,85.000,32.000
3464.000,85.000,32.000
3464.250,84.500,32.000
3464.500,84.500,32.000
3464.750,84.500,34.000
3465.000,84.250,34.000
3465.250,84.250,35.000
3465.500,84.250,35.000
3465.750,84.750,34.000
3466.000,84.750,34.000
3466.250,84.750,33.000
3466.500,84.750,33.000
3466.750,84.750,32.000
3467.000,88.250,32.000
3467.250,88.250,31.000
3467.500,88.250,31.000
3467.750,83.500,31.000
3468.000,83.500,31.000
3468.250,83.500,30.000
3468.500,89.250,30.000
3468.750,89.250,30.000
3469.000,98.750,30.000
3469.250,98.750,30.000
3469.500,107.250,30.000
3469.750,107.250,31.000
3470.000,107.250,31.000
3470.250,104.250,32.000
3470.500,104.250,32.000
3470.750,96.750,32.000
3471.000,96.750,32.000
3471.250,96.750,32.000
3471.500,95.750,32.000
3471.750,95.750,33.000
3472.000,95.000,33.000
3472.250,95.000,34.000
3472.500,95.000,34.000
3472.750,98.250,35.000
3473.000,98.250,35.000
3473.250,103.750,35.000
3473.500,103.750,35.000
3473.750,104.500,35.000
3474.000,104.500,35.000
3474.250,108.750,35.000
3474.500,108.750,35.000
3474.750,108.750,34.000
3475.000,111.000,34.000
3475.250,111.000,35.000
3475.500,111.500,35.000
3475.750,111.500,35.000
3476.000,118.500,35.000
3476.250,118.500,36.000
3476.500,107.250,36.000
3476.750,107.250,36.000
3477.000,98.750,36.000
3477.250,98.750,35.000
3477.500,98.750,35.000
3477.750,100.250,34.000
3478.000,100.250,34.000
3478.250,101.750,34.000
3478.500,101.750,34.000
3478.750,101.750,33.000
3479.000,100.250,33.000
3479.250,100.250,33.000
3479.500,98.250,33.000
3479.750,98.250,33.000
3480.000,98.250,33.000
3480.250,95.250,34.000
3480.500,95.250,34.000
3480.750,98.000,35.000
3481.000,98.000,35.000
3481.250,96.500,36.000
3481.500,96.500,36.000
3481.750,96.500,36.000
3482.000,95.000,36.000
3482.250,95.000,35.000
3482.500,95.000,35.000
3482.750,95.250,34.000
3483.000,95.250,34.000
3483.250,88.250,34.000
3483.500,88.250,34.000
3483.750,88.250,33.000
3484.000,91.500,33.000
3484.250,91.500,34.000
3484.500,93.750,34.000
3484.750,93.750,35.000
3485.000,93.750,35.000
3485.250,95.750,36.000
3485.500,95.750,36.000
3485.750,95.750,36.000
3486.000,93.000,36.000
3486.250,93.000,36.000
3486.500,94.750,36.000
3486.750,94.750,35.000
3487.000,94.750,35.000
3487.250,96.500,34.000
3487.500,96.500,34.000
3487.750,99.750,34.000
3488.000,99.750,34.000
3488.250,97.750,34.000
3488.500,97.750,34.000
3488.750,97.750,35.000
3489.000,101.250,35.000
3489.250,101.250,37.000
3489.500,101.000,37.000
3489.750,101.000,37.000
3490.000,101.000,37.000
3490.250,97.750,36.000
3490.500,97.750,36.000
3490.750,89.750,35.000
3491.000,89.750,35.000
3491.250,89.750,35.000
3491.500,89.750,35.000
3491.750,89.750,35.000
3492.000,89.750,35.000
3492.250,90.000,35.000
3492.500,90.000,35.000
3492.750,89.000,36.000
3493.000,89.000,36.000
3493.250,89.000,37.000
3493.500,89.250,37.000
3493.750,89.250,37.000
3494.000,89.250,37.000
3494.250,87.000,37.000
3494.500,87.000,37.000
3494.750,87.000,37.000
3495.000,87.250,37.000
3495.250,87.250,38.000
3495.500,85.500,38.000
3495.750,85.500,39.000
3496.000,85.500,39.000
3496.250,83.750,39.000
3496.500,83.750,39.000
3496.750,83.750,38.000
3497.000,82.500,38.000
3497.250,82.500,38.000
3497.500,82.500,38.000
3497.750,89.250,38.000
3498.000,89.250,38.000
3498.250,95.250,38.000
3498.500,95.250,38.000
3498.750,95.250,40.000
3499.000,97.000,40.000
3499.250,97.000,42.000
3499.500,100.750,42.000
3499.750,100.750,44.000
3500.000,100.750,44.000
3500.250,99.250,45.000
3500.500,99.250,45.000
3500.750,99.250,47.000
3501.000,79.500,47.000
3501.250,79.500,48.000
3501.500,83.250,48.000
3501.750,83.250,46.000
3502.000,83.250,46.000
3502.250,96.250,45.000
3502.500,96.250,45.000
3502.750,111.000,43.000
3503.000,111.000,43.000
3503.250,129.750,37.000
3503.500,129.750,37.000
3503.750,134.000,32.000
3504.000,134.000,32.000
3504.250,137.500,27.000
3504.500,140.750,27.000
3504.750,140.750,25.000
3505.000,139.500,25.000
3505.250,139.500,26.000
3505.500,139.000,26.000
3505.750,140.750,27.000
3506.000,140.750,27.000
3506.250,142.750,29.000
3506.500,142.750,29.000
3506.750,144.250,29.000
3507.000,142.750,29.000
3507.250,142.750,27.000
3507.500,142.750,27.000
3507.750,142.750,24.000
3508.000,144.250,24.000
3508.250,145.000,23.000
3508.500,145.000,23.000
3508.750,145.000,25.000
3509.000,145.000,25.000
3509.250,142.750,27.000
3509.500,142.750,27.000
3509.750,125.500,30.000
3510.000,125.500,30.000
3510.250,94.250,31.000
3510.500,94.250,31.000
3510.750,94.250,28.000
3511.000,101.750,28.000
3511.250,101.750,25.000
3511.500,112.750,25.000
3511.750,112.750,23.000
3512.000,118.000,23.000
3512.250,118.000,23.000
3512.500,120.500,23.000
3512.750,120.500,24.000
3513.000,121.500,24.000
3513.250,121.500,26.000
3513.500,122.500,26.000
3513.750,122.500,29.000
3514.000,121.500,29.000
3514.250,121.500,31.000
3514.500,122.000,31.000
3514.750,122.000,30.000
3515.000,118.500,30.000
3515.250,118.500,26.000
3515.500,125.500,26.000
3515.750,131.500,24.000
3516.000,131.500,24.000
3516.250,135.750,23.000
3516.500,135.750,23.000
3516.750,140.750,23.000
3517.000,144.250,23.000
3517.250,144.250,24.000
3517.500,147.000,24.000
3517.750,147.000,25.000
3518.000,149.250,25.000
3518.250,150.750,27.000
3518.500,150.750,27.000
3518.750,150.000,30.000
3519.000,150.000,30.000
3519.250,150.750,32.000
3519.500,151.500,32.000
3519.750,151.500,29.000
3520.000,150.750,29.000
3520.250,151.500,25.000
3520.500,151.500,25.000
3520.750,152.250,23.000
3521.000,151.500,23.000
3521.250,151.500,23.000
3521.500,151.500,23.000
3521.750,151.500,23.000
3522.000,149.250,23.000
3522.250,147.750,24.000
3522.500,147.750,24.000
3522.750,141.500,25.000
3523.000,141.500,25.000
3523.250,138.250,27.000
3523.500,138.250,27.000
3523.750,129.750,30.000
3524.000,131.500,30.000
3524.250,131.500,29.000
3524.500,134.000,29.000
3524.750,134.000,26.000
3525.000,135.250,26.000
3525.250,135.250,23.000
3525.500,137.000,23.000
3525.750,142.250,21.000
3526.000,142.250,21.000
3526.250,145.000,21.000
3526.500,145.000,21.000
3526.750,145.000,20.000
3527.000,146.250,20.000
3527.250,147.000,21.000
3527.500,147.750,21.000
3527.750,147.750,22.000
3528.000,147.750,22.000
3528.250,142.250,25.000
3528.500,142.250,25.000
3528.750,128.750,27.000
3529.000,128.750,27.000
3529.250,129.250,25.000
3529.500,129.250,25.000
3529.750,125.000,22.000
3530.000,125.000,22.000
3530.250,121.500,20.000
3530.500,121.500,20.000
3530.750,100.000,19.000
3531.000,100.000,19.000
3531.250,100.000,19.000
3531.500,89.750,19.000
3531.750,89.750,19.000
3532.000,102.750,19.000
3532.250,102.750,19.000
3532.500,113.750,19.000
3532.750,113.750,20.000
3533.000,117.250,20.000
3533.250,117.250,21.000
3533.500,117.250,21.000
3533.750,88.500,23.000
3534.000,88.500,23.000
3534.250,106.750,25.000
3534.500,106.750,25.000
3534.750,119.000,26.000
3535.000,119.000,26.000
3535.250,123.000,24.000
3535.500,123.000,24.000
3535.750,123.000,21.000
3536.000,110.000,21.000
3536.250,110.000,20.000
3536.500,113.250,20.000
3536.750,113.250,19.000
3537.000,116.250,19.000
3537.250,116.250,20.000
3537.500,123.500,20.000
3537.750,123.500,21.000
3538.000,128.250,21.000
3538.250,135.250,21.000
3538.500,135.250,21.000
3538.750,141.500,21.000
3539.000,141.500,21.000
3539.250,145.750,22.000
3539.500,147.000,22.000
3539.750,147.000,21.000
3540.000,148.500,21.000
3540.250,150.000,20.000
3540.500,150.000,20.000
3540.750,150.750,21.000
3541.000,150.750,21.000
3541.250,151.500,21.000
3541.500,153.000,21.000
3541.750,153.000,21.000
3542.000,154.750,21.000
3542.250,157.000,21.000
3542.500,157.000,21.000
3542.750,157.000,21.000
3543.000,157.000,21.000
3543.250,157.000,21.000
3543.500,157.000,21.000
3543.750,156.250,21.000
3544.000,156.250,21.000
3544.250,157.000,22.000
3544.500,157.000,22.000
3544.750,157.000,22.000
3545.000,154.750,22.000
3545.250,154.750,22.000
3545.500,153.750,22.000
3545.750,152.250,21.000
3546.000,152.250,21.000
3546.250,150.000,20.000
3546.500,145.000,20.000
3546.750,145.000,19.000
3547.000,135.750,19.000
3547.250,135.750,19.000
3547.500,127.000,19.000
3547.750,127.000,20.000
3548.000,122.000,20.000
3548.250,122.000,22.000
3548.500,127.750,22.000
3548.750,127.750,24.000
3549.000,130.500,24.000
3549.250,130.500,24.000
3549.500,133.250,24.000
3549.750,137.000,22.000
3550.000,137.000,22.000
3550.250,143.500,20.000
3550.500,143.500,20.000
3550.750,142.750,19.000
3551.000,140.750,19.000
3551.250,140.750,19.000
3551.500,141.500,19.000
3551.750,141.500,19.000
3552.000,139.500,19.000
3552.250,139.500,20.000
3552.500,141.500,20.000
3552.750,141.500,21.000
3553.000,142.750,21.000
3553.250,143.500,23.000
3553.500,143.500,23.000
3553.750,145.750,24.000
3554.000,146.250,24.000
3554.250,146.250,23.000
3554.500,147.000,23.000
3554.750,147.000,22.000
3555.000,148.500,22.000
3555.250,147.750,22.000
3555.500,147.750,22.000
3555.750,147.750,21.000
3556.000,146.250,21.000
3556.250,146.250,20.000
3556.500,145.000,20.000
3556.750,145.000,20.000
3557.000,141.500,20.000
3557.250,132.250,20.000
3557.500,132.250,20.000
3557.750,132.250,21.000
3558.000,116.250,21.000
3558.250,116.250,23.000
3558.500,82.250,23.000
3558.750,82.250,25.000
3559.000,82.250,25.000
3559.250,101.000,23.000
3559.500,101.000,23.000
3559.750,101.000,22.000
3560.000,86.250,22.000
3560.250,86.250,21.000
3560.500,86.250,21.000
3560.750,74.750,20.000
3561.000,74.750,20.000
3561.250,74.750,19.000
3561.500,83.000,19.000
3561.750,83.000,19.000
3562.000,91.500,19.000
3562.250,91.500,20.000
3562.500,91.500,20.000
3562.750,89.000,22.000
3563.000,89.000,22.000
3563.250,89.000,23.000
3563.500,84.250,23.000
3563.750,84.250,23.000
3564.000,84.250,23.000
3564.250,83.750,22.000
3564.500,83.750,22.000
3564.750,93.250,22.000
3565.000,93.250,22.000
3565.250,93.250,22.000
3565.500,100.750,22.000
3565.750,100.750,21.000
3566.000,102.750,21.000
3566.250,102.750,20.000
3566.500,105.250,20.000
3566.750,105.250,20.000
3567.000,105.250,20.000
3567.250,96.250,20.000
3567.500,96.250,20.000
3567.750,99.750,21.000
3568.000,99.750,21.000
3568.250,99.750,22.000
3568.500,89.500,22.000
3568.750,89.500,23.000
3569.000,89.500,23.000
3569.250,83.250,22.000
